Symbol,Combination,Total_Trades,Profitable_Trades,Total_Profit_Loss,Accuracy
CTAS,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
CTAS,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
CTAS,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
CTAS,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
CTAS,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
CTAS,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
CTAS,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
CTAS,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
CTAS,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
CTAS,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PFG,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",33,15,-0.26511383056640625,45.45454545454545
PFG,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",11,2,-1.345001220703125,18.181818181818183
PFG,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
PFG,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",14,3,-0.8000030517578125,21.428571428571427
PFG,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",11,2,-1.345001220703125,18.181818181818183
PFG,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
PFG,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
PFG,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
PFG,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PFG,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
PFG,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PFG,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",1,0,-0.0800018310546875,0.0
PFG,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
PFG,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PFG,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SBUX,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
SBUX,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",52,31,-8.550521850585938,59.61538461538461
SBUX,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",52,31,-8.550521850585938,59.61538461538461
SBUX,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
SBUX,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",68,28,-10.809005737304688,41.17647058823529
SBUX,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
SBUX,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
SBUX,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,11,1.2583847045898438,64.70588235294117
SBUX,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SBUX,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
SBUX,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SBUX,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",52,31,-8.550521850585938,59.61538461538461
SBUX,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
SBUX,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SBUX,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
RMD,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",25,10,-23.286422729492188,40.0
RMD,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",7,3,-15.7025146484375,42.857142857142854
RMD,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,0,-22.194015502929688,0.0
RMD,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
RMD,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",15,5,9.78240966796875,33.33333333333333
RMD,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",4,1,-22.539016723632812,25.0
RMD,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",7,3,-15.7025146484375,42.857142857142854
RMD,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
RMD,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,0,-22.194015502929688,0.0
RMD,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",4,1,-22.539016723632812,25.0
RMD,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
RMD,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
RMD,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,0,-22.194015502929688,0.0
RMD,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
RMD,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
RMD,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
RMD,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",4,1,-22.539016723632812,25.0
RMD,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
RMD,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
RMD,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EXC,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
EXC,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",75,43,3.250396728515625,57.333333333333336
EXC,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",75,43,3.250396728515625,57.333333333333336
EXC,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
EXC,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",75,44,3.3305931091308594,58.666666666666664
EXC,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
EXC,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
EXC,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",29,18,0.23250579833984375,62.06896551724138
EXC,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EXC,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
EXC,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EXC,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",75,43,3.250396728515625,57.333333333333336
EXC,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
EXC,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EXC,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TT,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",22,9,-20.364959716796875,40.909090909090914
TT,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",9,2,-18.010009765625,22.22222222222222
TT,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-6.385009765625,0.0
TT,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
TT,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",14,5,2.2049560546875,35.714285714285715
TT,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",2,0,-10.375,0.0
TT,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",9,2,-18.010009765625,22.22222222222222
TT,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
TT,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-6.385009765625,0.0
TT,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,0,-10.375,0.0
TT,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
TT,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TT,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",1,0,-6.385009765625,0.0
TT,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TT,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
TT,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TT,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,0,-10.375,0.0
TT,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TT,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TT,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVGO,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",18,5,-8.315017700195312,27.77777777777778
AVGO,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",24,6,-10.78302001953125,25.0
AVGO,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",24,6,-10.78302001953125,25.0
AVGO,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
AVGO,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",16,4,-34.65812683105469,25.0
AVGO,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",16,4,-34.65812683105469,25.0
AVGO,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",18,5,-8.315017700195312,27.77777777777778
AVGO,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
AVGO,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",18,5,-8.315017700195312,27.77777777777778
AVGO,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",27,10,-12.703231811523438,37.03703703703704
AVGO,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
AVGO,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AVGO,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",24,7,-9.734024047851562,29.166666666666668
AVGO,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVGO,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
AVGO,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVGO,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",16,4,-34.65812683105469,25.0
AVGO,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AVGO,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVGO,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AOS,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",36,18,-8.174972534179688,50.0
AOS,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",6,3,1.2551040649414062,50.0
AOS,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
AOS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",11,6,2.6150970458984375,54.54545454545454
AOS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",6,3,1.2551040649414062,50.0
AOS,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
AOS,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
AOS,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AOS,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AOS,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
AOS,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AOS,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,1,0.31000518798828125,50.0
AOS,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AOS,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AOS,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TSLA,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
TSLA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",73,32,-4.694549560546875,43.83561643835616
TSLA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",73,32,-4.694549560546875,43.83561643835616
TSLA,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
TSLA,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",57,29,8.364105224609375,50.877192982456144
TSLA,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
TSLA,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TSLA,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",38,19,-6.6283111572265625,50.0
TSLA,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TSLA,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
TSLA,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TSLA,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",73,32,-4.694549560546875,43.83561643835616
TSLA,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TSLA,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TSLA,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
FAST,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",25,10,-3.751171112060547,40.0
FAST,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",25,10,-3.751171112060547,40.0
FAST,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",23,9,-4.126178741455078,39.130434782608695
FAST,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
FAST,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",71,30,-8.31869888305664,42.25352112676056
FAST,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",32,13,-0.4021797180175781,40.625
FAST,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",25,10,-3.751171112060547,40.0
FAST,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
FAST,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",23,9,-4.126178741455078,39.130434782608695
FAST,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",32,13,-0.4021797180175781,40.625
FAST,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
FAST,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
FAST,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",23,9,-4.126178741455078,39.130434782608695
FAST,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
FAST,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
FAST,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
FAST,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",32,13,-0.4021797180175781,40.625
FAST,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
FAST,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
FAST,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",29,15,73.77749633789062,51.724137931034484
TYL,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TYL,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
TYL,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TYL,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TYL,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",40,23,7.925987243652344,57.49999999999999
PVH,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",6,4,3.1249923706054688,66.66666666666666
PVH,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",6,4,3.1249923706054688,66.66666666666666
PVH,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",6,4,3.1249923706054688,66.66666666666666
PVH,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
PVH,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
PVH,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
PVH,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
PVH,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SEE,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",31,19,4.568885803222656,61.29032258064516
SEE,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",21,13,3.7198867797851562,61.904761904761905
SEE,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
SEE,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",31,21,6.332691192626953,67.74193548387096
SEE,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",21,13,3.7198867797851562,61.904761904761905
SEE,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
SEE,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
SEE,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
SEE,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SEE,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
SEE,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SEE,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",2,2,2.4099960327148438,100.0
SEE,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
SEE,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
SEE,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
BWA,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",27,17,3.118701934814453,62.96296296296296
BWA,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",27,17,3.118701934814453,62.96296296296296
BWA,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",21,12,2.863698959350586,57.14285714285714
BWA,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
BWA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",79,38,0.09149551391601562,48.10126582278481
